"code_insee";"nom_standard";"reg_code";"reg_nom";"dep_code";"dep_nom";"code_postal";"population"
"30283";"Saint-Martial";76;"Occitanie";"30";"Gard";"30440";183
"30284";"Saint-Martin-de-Valgalgues";76;"Occitanie";"30";"Gard";"30520";4592
"30285";"Saint-Maurice-de-Cazevieille";76;"Occitanie";"30";"Gard";"30360";756
"30286";"Saint-Maximin";76;"Occitanie";"30";"Gard";"30700";778
"30287";"Saint-Michel-d'Euzet";76;"Occitanie";"30";"Gard";"30200";664
"30288";"Saint-Nazaire";76;"Occitanie";"30";"Gard";"30200";1269
"30289";"Saint-Nazaire-des-Gardies";76;"Occitanie";"30";"Gard";"30610";87
"30290";"Saint-Paulet-de-Caisson";76;"Occitanie";"30";"Gard";"30130";1840
"30291";"Saint-Paul-la-Coste";76;"Occitanie";"30";"Gard";"30480";303
"30292";"Saint-Pons-la-Calm";76;"Occitanie";"30";"Gard";"30330";467
"30293";"Saint-Privat-de-Champclos";76;"Occitanie";"30";"Gard";"30430";349
"30294";"Saint-Privat-des-Vieux";76;"Occitanie";"30";"Gard";"30340";5373
"30295";"Saint-Quentin-la-Poterie";76;"Occitanie";"30";"Gard";"30700";3049
"30296";"Saint-Roman-de-Codières";76;"Occitanie";"30";"Gard";"30440";156
"30297";"Saint-Sauveur-Camprieu";76;"Occitanie";"30";"Gard";"30750";221
"30298";"Saint-Sébastien-d'Aigrefeuille";76;"Occitanie";"30";"Gard";"30140";505
"30299";"Saint-Siffret";76;"Occitanie";"30";"Gard";"30700";1112
"30300";"Saint-Théodorit";76;"Occitanie";"30";"Gard";"30260";541
"30301";"Saint-Victor-des-Oules";76;"Occitanie";"30";"Gard";"30700";313
"30302";"Saint-Victor-la-Coste";76;"Occitanie";"30";"Gard";"30290";2166
"30303";"Saint-Victor-de-Malcap";76;"Occitanie";"30";"Gard";"30500";844
"30304";"Salazac";76;"Occitanie";"30";"Gard";"30760";188
"30305";"Salindres";76;"Occitanie";"30";"Gard";"30340";3651
"30306";"Salinelles";76;"Occitanie";"30";"Gard";"30250";553
"30307";"Les Salles-du-Gardon";76;"Occitanie";"30";"Gard";"30110";2507
"30308";"Sanilhac-Sagriès";76;"Occitanie";"30";"Gard";"30700";793
"30309";"Sardan";76;"Occitanie";"30";"Gard";"30260";348
"30310";"Saumane";76;"Occitanie";"30";"Gard";"30125";282
"30311";"Sauve";76;"Occitanie";"30";"Gard";"30610";1893
"30312";"Sauveterre";76;"Occitanie";"30";"Gard";"30150";2045
"30313";"Sauzet";76;"Occitanie";"30";"Gard";"30190";776
"30314";"Savignargues";76;"Occitanie";"30";"Gard";"30350";239
"30315";"Saze";76;"Occitanie";"30";"Gard";"30650";2112
"30316";"Sénéchas";76;"Occitanie";"30";"Gard";"30450";242
"30317";"Sernhac";76;"Occitanie";"30";"Gard";"30210";1782
"30318";"Servas";76;"Occitanie";"30";"Gard";"30340";207
"30319";"Serviers-et-Labaume";76;"Occitanie";"30";"Gard";"30700";627
"30320";"Seynes";76;"Occitanie";"30";"Gard";"30580";157
"30321";"Sommières";76;"Occitanie";"30";"Gard";"30250";5053
"30322";"Soudorgues";76;"Occitanie";"30";"Gard";"30460";262
"30323";"Soustelle";76;"Occitanie";"30";"Gard";"30110";121
"30324";"Souvignargues";76;"Occitanie";"30";"Gard";"30250";883
"30325";"Sumène";76;"Occitanie";"30";"Gard";"30440";1308
"30326";"Tavel";76;"Occitanie";"30";"Gard";"30126";2029
"30327";"Tharaux";76;"Occitanie";"30";"Gard";"30430";55
"30328";"Théziers";76;"Occitanie";"30";"Gard";"30390";1035
"30329";"Thoiras";76;"Occitanie";"30";"Gard";"30140";438
"30330";"Tornac";76;"Occitanie";"30";"Gard";"30140";947
"30331";"Tresques";76;"Occitanie";"30";"Gard";"30330";1803
"30332";"Trèves";76;"Occitanie";"30";"Gard";"30750";111
"30333";"Uchaud";76;"Occitanie";"30";"Gard";"30620";4542
"30334";"Uzès";76;"Occitanie";"30";"Gard";"30700";8390
"30335";"Vabres";76;"Occitanie";"30";"Gard";"30460";137
"30336";"Vallabrègues";76;"Occitanie";"30";"Gard";"30300";1375
"30337";"Vallabrix";76;"Occitanie";"30";"Gard";"30700";417
"30338";"Vallérargues";76;"Occitanie";"30";"Gard";"30580";139
"30339";"Val-d'Aigoual";76;"Occitanie";"30";"Gard";"30570";1419
"30340";"Valliguières";76;"Occitanie";"30";"Gard";"30210";611
"30341";"Vauvert";76;"Occitanie";"30";"Gard";"30600";11465
"30342";"Vénéjan";76;"Occitanie";"30";"Gard";"30200";1261
"30343";"Verfeuil";76;"Occitanie";"30";"Gard";"30630";600
"30344";"Vergèze";76;"Occitanie";"30";"Gard";"30310";5465
"30345";"La Vernarède";76;"Occitanie";"30";"Gard";"30530";347
"30346";"Vers-Pont-du-Gard";76;"Occitanie";"30";"Gard";"30210";1785
"30347";"Vestric-et-Candiac";76;"Occitanie";"30";"Gard";"30600";1360
"30348";"Vézénobres";76;"Occitanie";"30";"Gard";"30360";1824
"30349";"Vic-le-Fesq";76;"Occitanie";"30";"Gard";"30260";561
"30350";"Le Vigan";76;"Occitanie";"30";"Gard";"30120";3708
"30351";"Villeneuve-lès-Avignon";76;"Occitanie";"30";"Gard";"30400";12848
"30352";"Villevieille";76;"Occitanie";"30";"Gard";"30250";1832
"30353";"Vissec";76;"Occitanie";"30";"Gard";"30770";67
"30354";"Montagnac";76;"Occitanie";"30";"Gard";"30350";196
"30355";"Saint-Paul-les-Fonts";76;"Occitanie";"30";"Gard";"30330";1029
"30356";"Rodilhan";76;"Occitanie";"30";"Gard";"30230";2836
"31001";"Agassac";76;"Occitanie";"31";"Haute-Garonne";"31230";120
"31002";"Aignes";76;"Occitanie";"31";"Haute-Garonne";"31550";242
"31003";"Aigrefeuille";76;"Occitanie";"31";"Haute-Garonne";"31280";1271
"31004";"Ayguesvives";76;"Occitanie";"31";"Haute-Garonne";"31450";2721
"31005";"Alan";76;"Occitanie";"31";"Haute-Garonne";"31420";291
"31006";"Albiac";76;"Occitanie";"31";"Haute-Garonne";"31460";226
"31007";"Ambax";76;"Occitanie";"31";"Haute-Garonne";"31230";62
"31008";"Anan";76;"Occitanie";"31";"Haute-Garonne";"31230";258
"31009";"Antichan-de-Frontignes";76;"Occitanie";"31";"Haute-Garonne";"31510";187
"31010";"Antignac";76;"Occitanie";"31";"Haute-Garonne";"31110";90
"31011";"Arbas";76;"Occitanie";"31";"Haute-Garonne";"31160";273
"31012";"Arbon";76;"Occitanie";"31";"Haute-Garonne";"31160";97
"31013";"Ardiège";76;"Occitanie";"31";"Haute-Garonne";"31210";354
"31014";"Arguenos";76;"Occitanie";"31";"Haute-Garonne";"31160";86
"31015";"Argut-Dessous";76;"Occitanie";"31";"Haute-Garonne";"31440";22
"31017";"Arlos";76;"Occitanie";"31";"Haute-Garonne";"31440";102
"31018";"Arnaud-Guilhem";76;"Occitanie";"31";"Haute-Garonne";"31360";228
"31019";"Artigue";76;"Occitanie";"31";"Haute-Garonne";"31110";31
"31020";"Aspet";76;"Occitanie";"31";"Haute-Garonne";"31160";888
"31021";"Aspret-Sarrat";76;"Occitanie";"31";"Haute-Garonne";"31800";124
"31022";"Aucamville";76;"Occitanie";"31";"Haute-Garonne";"31140";9245
"31023";"Aulon";76;"Occitanie";"31";"Haute-Garonne";"31420";311
"31024";"Auragne";76;"Occitanie";"31";"Haute-Garonne";"31190";418
"31025";"Aureville";76;"Occitanie";"31";"Haute-Garonne";"31320";969
"31026";"Auriac-sur-Vendinelle";76;"Occitanie";"31";"Haute-Garonne";"31460";1062
"31027";"Auribail";76;"Occitanie";"31";"Haute-Garonne";"31190";198
"31028";"Aurignac";76;"Occitanie";"31";"Haute-Garonne";"31420";1242
"31029";"Aurin";76;"Occitanie";"31";"Haute-Garonne";"31570";344
"31030";"Ausseing";76;"Occitanie";"31";"Haute-Garonne";"31260";80
"31031";"Ausson";76;"Occitanie";"31";"Haute-Garonne";"31210";592
"31032";"Aussonne";76;"Occitanie";"31";"Haute-Garonne";"31840";7265
"31033";"Auterive";76;"Occitanie";"31";"Haute-Garonne";"31190";9966
"31034";"Auzas";76;"Occitanie";"31";"Haute-Garonne";"31360";227
"31035";"Auzeville-Tolosane";76;"Occitanie";"31";"Haute-Garonne";"31320";4075
"31036";"Auzielle";76;"Occitanie";"31";"Haute-Garonne";"31650";1587
"31037";"Avignonet-Lauragais";76;"Occitanie";"31";"Haute-Garonne";"31290";1615
"31038";"Azas";76;"Occitanie";"31";"Haute-Garonne";"31380";664
"31039";"Bachas";76;"Occitanie";"31";"Haute-Garonne";"31420";86
"31040";"Bachos";76;"Occitanie";"31";"Haute-Garonne";"31440";35
"31041";"Bagiry";76;"Occitanie";"31";"Haute-Garonne";"31510";112
"31042";"Bagnères-de-Luchon";76;"Occitanie";"31";"Haute-Garonne";"31110";2222
"31043";"Balesta";76;"Occitanie";"31";"Haute-Garonne";"31580";137
"31044";"Balma";76;"Occitanie";"31";"Haute-Garonne";"31130";17006
"31045";"Barbazan";76;"Occitanie";"31";"Haute-Garonne";"31510";498
"31046";"Baren";76;"Occitanie";"31";"Haute-Garonne";"31440";12
"31047";"Bax";76;"Occitanie";"31";"Haute-Garonne";"31310";93
"31048";"Baziège";76;"Occitanie";"31";"Haute-Garonne";"31450";3456
"31049";"Bazus";76;"Occitanie";"31";"Haute-Garonne";"31380";592
"31050";"Beauchalot";76;"Occitanie";"31";"Haute-Garonne";"31360";645
"31051";"Beaufort";76;"Occitanie";"31";"Haute-Garonne";"31370";472
"31052";"Beaumont-sur-Lèze";76;"Occitanie";"31";"Haute-Garonne";"31870";1590
"31053";"Beaupuy";76;"Occitanie";"31";"Haute-Garonne";"31850";1302
"31054";"Beauteville";76;"Occitanie";"31";"Haute-Garonne";"31290";186
"31055";"Beauville";76;"Occitanie";"31";"Haute-Garonne";"31460";173
"31056";"Beauzelle";76;"Occitanie";"31";"Haute-Garonne";"31700";7127
"31057";"Belberaud";76;"Occitanie";"31";"Haute-Garonne";"31450";1520
"31058";"Belbèze-de-Lauragais";76;"Occitanie";"31";"Haute-Garonne";"31450";129
"31059";"Belbèze-en-Comminges";76;"Occitanie";"31";"Haute-Garonne";"31260";114
"31060";"Bélesta-en-Lauragais";76;"Occitanie";"31";"Haute-Garonne";"31540";109
"31061";"Bellegarde-Sainte-Marie";76;"Occitanie";"31";"Haute-Garonne";"31530";195
"31062";"Bellesserre";76;"Occitanie";"31";"Haute-Garonne";"31480";105
"31063";"Benque";76;"Occitanie";"31";"Haute-Garonne";"31420";168
"31064";"Benque-Dessous-et-Dessus";76;"Occitanie";"31";"Haute-Garonne";"31110";28
"31065";"Bérat";76;"Occitanie";"31";"Haute-Garonne";"31370";3063
"31066";"Bessières";76;"Occitanie";"31";"Haute-Garonne";"31660";4194
"31067";"Bezins-Garraux";76;"Occitanie";"31";"Haute-Garonne";"31440";41
"31068";"Billière";76;"Occitanie";"31";"Haute-Garonne";"31110";29
"31069";"Blagnac";76;"Occitanie";"31";"Haute-Garonne";"31700";26101
"31070";"Blajan";76;"Occitanie";"31";"Haute-Garonne";"31350";446
"31071";"Bois-de-la-Pierre";76;"Occitanie";"31";"Haute-Garonne";"31390";447
"31072";"Boissède";76;"Occitanie";"31";"Haute-Garonne";"31230";68
"31073";"Bondigoux";76;"Occitanie";"31";"Haute-Garonne";"31340";720
"31074";"Bonrepos-Riquet";76;"Occitanie";"31";"Haute-Garonne";"31590";289
"31075";"Bonrepos-sur-Aussonnelle";76;"Occitanie";"31";"Haute-Garonne";"31470";1249
"31076";"Bordes-de-Rivière";76;"Occitanie";"31";"Haute-Garonne";"31210";470
"31077";"Le Born";76;"Occitanie";"31";"Haute-Garonne";"31340";619
"31078";"Boudrac";76;"Occitanie";"31";"Haute-Garonne";"31580";147
"31079";"Bouloc";76;"Occitanie";"31";"Haute-Garonne";"31620";4754
"31080";"Boulogne-sur-Gesse";76;"Occitanie";"31";"Haute-Garonne";"31350";1654
"31081";"Bourg-d'Oueil";76;"Occitanie";"31";"Haute-Garonne";"31110";7
"31082";"Bourg-Saint-Bernard";76;"Occitanie";"31";"Haute-Garonne";"31570";1110
"31083";"Boussan";76;"Occitanie";"31";"Haute-Garonne";"31420";234
"31084";"Boussens";76;"Occitanie";"31";"Haute-Garonne";"31360";1054
"31085";"Boutx";76;"Occitanie";"31";"Haute-Garonne";"31160";253
"31086";"Bouzin";76;"Occitanie";"31";"Haute-Garonne";"31420";86
"31087";"Bragayrac";76;"Occitanie";"31";"Haute-Garonne";"31470";317
"31088";"Brax";76;"Occitanie";"31";"Haute-Garonne";"31490";2887
"31089";"Bretx";76;"Occitanie";"31";"Haute-Garonne";"31530";675
"31090";"Brignemont";76;"Occitanie";"31";"Haute-Garonne";"31480";369
"31091";"Bruguières";76;"Occitanie";"31";"Haute-Garonne";"31150";6005
"31092";"Burgalays";76;"Occitanie";"31";"Haute-Garonne";"31440";119
"31093";"Le Burgaud";76;"Occitanie";"31";"Haute-Garonne";"31330";943
"31094";"Buzet-sur-Tarn";76;"Occitanie";"31";"Haute-Garonne";"31660";2859
"31095";"Cabanac-Cazaux";76;"Occitanie";"31";"Haute-Garonne";"31160";129
"31096";"Cabanac-Séguenville";76;"Occitanie";"31";"Haute-Garonne";"31480";179
"31097";"Le Cabanial";76;"Occitanie";"31";"Haute-Garonne";"31460";463
"31098";"Cadours";76;"Occitanie";"31";"Haute-Garonne";"31480";1102
"31099";"Caignac";76;"Occitanie";"31";"Haute-Garonne";"31560";409
"31100";"Calmont";76;"Occitanie";"31";"Haute-Garonne";"31560";2371
"31101";"Cambernard";76;"Occitanie";"31";"Haute-Garonne";"31470";477
"31102";"Cambiac";76;"Occitanie";"31";"Haute-Garonne";"31460";227
"31103";"Canens";76;"Occitanie";"31";"Haute-Garonne";"31310";58
"31104";"Capens";76;"Occitanie";"31";"Haute-Garonne";"31410";677
"31105";"Caragoudes";76;"Occitanie";"31";"Haute-Garonne";"31460";231
"31106";"Caraman";76;"Occitanie";"31";"Haute-Garonne";"31460";2524
"31107";"Carbonne";76;"Occitanie";"31";"Haute-Garonne";"31390";5841
"31108";"Cardeilhac";76;"Occitanie";"31";"Haute-Garonne";"31350";265
"31109";"Cassagnabère-Tournas";76;"Occitanie";"31";"Haute-Garonne";"31420";467
"31110";"Cassagne";76;"Occitanie";"31";"Haute-Garonne";"31260";645
"31111";"Castagnac";76;"Occitanie";"31";"Haute-Garonne";"31310";293
"31112";"Castagnède";76;"Occitanie";"31";"Haute-Garonne";"31260";189
"31113";"Castanet-Tolosan";76;"Occitanie";"31";"Haute-Garonne";"31320";14377
"31114";"Castelbiague";76;"Occitanie";"31";"Haute-Garonne";"31160";241
"31115";"Castelgaillard";76;"Occitanie";"31";"Haute-Garonne";"31230";58
"31116";"Castelginest";76;"Occitanie";"31";"Haute-Garonne";"31780";10784
"31117";"Castelmaurou";76;"Occitanie";"31";"Haute-Garonne";"31180";4406
"31118";"Castelnau-d'Estrétefonds";76;"Occitanie";"31";"Haute-Garonne";"31620";6689
"31119";"Castelnau-Picampeau";76;"Occitanie";"31";"Haute-Garonne";"31430";209
"31120";"Le Castéra";76;"Occitanie";"31";"Haute-Garonne";"31530";745
"31121";"Castéra-Vignoles";76;"Occitanie";"31";"Haute-Garonne";"31350";61
"31122";"Casties-Labrande";76;"Occitanie";"31";"Haute-Garonne";"31430";107
"31123";"Castillon-de-Larboust";76;"Occitanie";"31";"Haute-Garonne";"31110";76
"31124";"Castillon-de-Saint-Martory";76;"Occitanie";"31";"Haute-Garonne";"31360";392
"31125";"Cathervielle";76;"Occitanie";"31";"Haute-Garonne";"31110";36
"31126";"Caubiac";76;"Occitanie";"31";"Haute-Garonne";"31480";411
"31127";"Caubous";76;"Occitanie";"31";"Haute-Garonne";"31110";4
"31128";"Caujac";76;"Occitanie";"31";"Haute-Garonne";"31190";856
"31129";"Cazarilh-Laspènes";76;"Occitanie";"31";"Haute-Garonne";"31110";16
"31130";"Cazaril-Tambourès";76;"Occitanie";"31";"Haute-Garonne";"31580";85
"31131";"Cazaunous";76;"Occitanie";"31";"Haute-Garonne";"31160";69
"31132";"Cazaux-Layrisse";76;"Occitanie";"31";"Haute-Garonne";"31440";66
"31133";"Cazeaux-de-Larboust";76;"Occitanie";"31";"Haute-Garonne";"31110";102
"31134";"Cazeneuve-Montaut";76;"Occitanie";"31";"Haute-Garonne";"31420";85
"31135";"Cazères";76;"Occitanie";"31";"Haute-Garonne";"31220";4753
"31136";"Cépet";76;"Occitanie";"31";"Haute-Garonne";"31620";2224
"31137";"Cessales";76;"Occitanie";"31";"Haute-Garonne";"31290";158
"31138";"Charlas";76;"Occitanie";"31";"Haute-Garonne";"31350";250
"31139";"Chaum";76;"Occitanie";"31";"Haute-Garonne";"31440";195
"31140";"Chein-Dessus";76;"Occitanie";"31";"Haute-Garonne";"31160";187
"31141";"Ciadoux";76;"Occitanie";"31";"Haute-Garonne";"31350";220
"31142";"Cier-de-Luchon";76;"Occitanie";"31";"Haute-Garonne";"31110";234
"31143";"Cier-de-Rivière";76;"Occitanie";"31";"Haute-Garonne";"31510";274
"31144";"Cierp-Gaud";76;"Occitanie";"31";"Haute-Garonne";"31440";719
"31145";"Cintegabelle";76;"Occitanie";"31";"Haute-Garonne";"31550";2959
"31146";"Cirès";76;"Occitanie";"31";"Haute-Garonne";"31110";14
"31147";"Clarac";76;"Occitanie";"31";"Haute-Garonne";"31210";668
"31148";"Clermont-le-Fort";76;"Occitanie";"31";"Haute-Garonne";"31810";518
"31149";"Colomiers";76;"Occitanie";"31";"Haute-Garonne";"31770";39866
"31150";"Cornebarrieu";76;"Occitanie";"31";"Haute-Garonne";"31700";7715
"31151";"Corronsac";76;"Occitanie";"31";"Haute-Garonne";"31450";871
"31152";"Coueilles";76;"Occitanie";"31";"Haute-Garonne";"31230";95
"31153";"Couladère";76;"Occitanie";"31";"Haute-Garonne";"31220";412
"31155";"Couret";76;"Occitanie";"31";"Haute-Garonne";"31160";229
"31156";"Cox";76;"Occitanie";"31";"Haute-Garonne";"31480";366
"31157";"Cugnaux";76;"Occitanie";"31";"Haute-Garonne";"31270";20100
"31158";"Cuguron";76;"Occitanie";"31";"Haute-Garonne";"31210";174
"31159";"Le Cuing";76;"Occitanie";"31";"Haute-Garonne";"31210";476
"31160";"Daux";76;"Occitanie";"31";"Haute-Garonne";"31700";2440
"31161";"Deyme";76;"Occitanie";"31";"Haute-Garonne";"31450";1300
"31162";"Donneville";76;"Occitanie";"31";"Haute-Garonne";"31450";1117
"31163";"Drémil-Lafage";76;"Occitanie";"31";"Haute-Garonne";"31280";2649
"31164";"Drudas";76;"Occitanie";"31";"Haute-Garonne";"31480";201
"31165";"Eaunes";76;"Occitanie";"31";"Haute-Garonne";"31600";6448
"31166";"Empeaux";76;"Occitanie";"31";"Haute-Garonne";"31470";291
"31167";"Encausse-les-Thermes";76;"Occitanie";"31";"Haute-Garonne";"31160";699
"31168";"Eoux";76;"Occitanie";"31";"Haute-Garonne";"31420";130
"31169";"Escalquens";76;"Occitanie";"31";"Haute-Garonne";"31750";6982
"31170";"Escanecrabe";76;"Occitanie";"31";"Haute-Garonne";"31350";232
"31171";"Espanès";76;"Occitanie";"31";"Haute-Garonne";"31450";290
"31172";"Esparron";76;"Occitanie";"31";"Haute-Garonne";"31420";42
"31173";"Esperce";76;"Occitanie";"31";"Haute-Garonne";"31190";266
"31174";"Estadens";76;"Occitanie";"31";"Haute-Garonne";"31160";534
"31175";"Estancarbon";76;"Occitanie";"31";"Haute-Garonne";"31800";610
"31176";"Esténos";76;"Occitanie";"31";"Haute-Garonne";"31440";192
"31177";"Eup";76;"Occitanie";"31";"Haute-Garonne";"31440";135
"31178";"Fabas";76;"Occitanie";"31";"Haute-Garonne";"31230";200
"31179";"Le Faget";76;"Occitanie";"31";"Haute-Garonne";"31460";312
"31180";"Falga";76;"Occitanie";"31";"Haute-Garonne";"31540";143
"31181";"Le Fauga";76;"Occitanie";"31";"Haute-Garonne";"31410";2178
"31182";"Fenouillet";76;"Occitanie";"31";"Haute-Garonne";"31150";5462
"31183";"Figarol";76;"Occitanie";"31";"Haute-Garonne";"31260";315
"31184";"Flourens";76;"Occitanie";"31";"Haute-Garonne";"31130";2048
"31185";"Folcarde";76;"Occitanie";"31";"Haute-Garonne";"31290";115
"31186";"Fonbeauzard";76;"Occitanie";"31";"Haute-Garonne";"31140";2993
"31187";"Fonsorbes";76;"Occitanie";"31";"Haute-Garonne";"31470";12119
"31188";"Fontenilles";76;"Occitanie";"31";"Haute-Garonne";"31470";5872
"31189";"Forgues";76;"Occitanie";"31";"Haute-Garonne";"31370";223
"31190";"Fos";76;"Occitanie";"31";"Haute-Garonne";"31440";232
"31191";"Fougaron";76;"Occitanie";"31";"Haute-Garonne";"31160";100
"31192";"Fourquevaux";76;"Occitanie";"31";"Haute-Garonne";"31450";774
"31193";"Le Fousseret";76;"Occitanie";"31";"Haute-Garonne";"31430";1895
"31194";"Francarville";76;"Occitanie";"31";"Haute-Garonne";"31460";174
"31195";"Francazal";76;"Occitanie";"31";"Haute-Garonne";"31260";30
"31196";"Francon";76;"Occitanie";"31";"Haute-Garonne";"31420";242
"31197";"Franquevielle";76;"Occitanie";"31";"Haute-Garonne";"31210";331
"31198";"Le Fréchet";76;"Occitanie";"31";"Haute-Garonne";"31360";103
"31199";"Fronsac";76;"Occitanie";"31";"Haute-Garonne";"31440";195
"31200";"Frontignan-de-Comminges";76;"Occitanie";"31";"Haute-Garonne";"31510";78
"31201";"Frontignan-Savès";76;"Occitanie";"31";"Haute-Garonne";"31230";71
"31202";"Fronton";76;"Occitanie";"31";"Haute-Garonne";"31620";6413
"31203";"Frouzins";76;"Occitanie";"31";"Haute-Garonne";"31270";9382
"31204";"Fustignac";76;"Occitanie";"31";"Haute-Garonne";"31430";79
"31205";"Gagnac-sur-Garonne";76;"Occitanie";"31";"Haute-Garonne";"31150";3161
"31206";"Gaillac-Toulza";76;"Occitanie";"31";"Haute-Garonne";"31550";1320
"31207";"Galié";76;"Occitanie";"31";"Haute-Garonne";"31510";81
"31208";"Ganties";76;"Occitanie";"31";"Haute-Garonne";"31160";320
"31209";"Garac";76;"Occitanie";"31";"Haute-Garonne";"31480";153
"31210";"Gardouch";76;"Occitanie";"31";"Haute-Garonne";"31290";1312
"31211";"Gargas";76;"Occitanie";"31";"Haute-Garonne";"31620";703
"31212";"Garidech";76;"Occitanie";"31";"Haute-Garonne";"31380";1918
"31213";"Garin";76;"Occitanie";"31";"Haute-Garonne";"31110";158
"31215";"Gauré";76;"Occitanie";"31";"Haute-Garonne";"31590";465
"31216";"Gémil";76;"Occitanie";"31";"Haute-Garonne";"31380";279
"31217";"Génos";76;"Occitanie";"31";"Haute-Garonne";"31510";71
"31218";"Gensac-de-Boulogne";76;"Occitanie";"31";"Haute-Garonne";"31350";113
"31219";"Gensac-sur-Garonne";76;"Occitanie";"31";"Haute-Garonne";"31310";448
"31220";"Gibel";76;"Occitanie";"31";"Haute-Garonne";"31560";383
"31221";"Gouaux-de-Larboust";76;"Occitanie";"31";"Haute-Garonne";"31110";56
"31222";"Gouaux-de-Luchon";76;"Occitanie";"31";"Haute-Garonne";"31110";45
"31223";"Goudex";76;"Occitanie";"31";"Haute-Garonne";"31230";41
"31224";"Gourdan-Polignan";76;"Occitanie";"31";"Haute-Garonne";"31210";1182
"31225";"Goutevernisse";76;"Occitanie";"31";"Haute-Garonne";"31310";185
"31226";"Gouzens";76;"Occitanie";"31";"Haute-Garonne";"31310";81
"31227";"Goyrans";76;"Occitanie";"31";"Haute-Garonne";"31120";843
"31228";"Gragnague";76;"Occitanie";"31";"Haute-Garonne";"31380";2141
"31229";"Gratens";76;"Occitanie";"31";"Haute-Garonne";"31430";706
"31230";"Gratentour";76;"Occitanie";"31";"Haute-Garonne";"31150";4501
"31231";"Grazac";76;"Occitanie";"31";"Haute-Garonne";"31190";743
"31232";"Grenade";76;"Occitanie";"31";"Haute-Garonne";"31330";8846
"31233";"Grépiac";76;"Occitanie";"31";"Haute-Garonne";"31190";1003
"31234";"Le Grès";76;"Occitanie";"31";"Haute-Garonne";"31480";443
"31235";"Guran";76;"Occitanie";"31";"Haute-Garonne";"31440";49
"31236";"Herran";76;"Occitanie";"31";"Haute-Garonne";"31160";71
"31237";"His";76;"Occitanie";"31";"Haute-Garonne";"31260";236
"31238";"Huos";76;"Occitanie";"31";"Haute-Garonne";"31210";482
"31239";"L'Isle-en-Dodon";76;"Occitanie";"31";"Haute-Garonne";"31230";1636
"31240";"Issus";76;"Occitanie";"31";"Haute-Garonne";"31450";620
"31241";"Izaut-de-l'Hôtel";76;"Occitanie";"31";"Haute-Garonne";"31160";295
"31242";"Jurvielle";76;"Occitanie";"31";"Haute-Garonne";"31110";17
"31243";"Juzes";76;"Occitanie";"31";"Haute-Garonne";"31540";67
"31244";"Juzet-de-Luchon";76;"Occitanie";"31";"Haute-Garonne";"31110";378
"31245";"Juzet-d'Izaut";76;"Occitanie";"31";"Haute-Garonne";"31160";188
"31246";"Labarthe-Inard";76;"Occitanie";"31";"Haute-Garonne";"31800";867
"31247";"Labarthe-Rivière";76;"Occitanie";"31";"Haute-Garonne";"31800";1299
"31248";"Labarthe-sur-Lèze";76;"Occitanie";"31";"Haute-Garonne";"31860";6364
"31249";"Labastide-Beauvoir";76;"Occitanie";"31";"Haute-Garonne";"31450";1248
"31250";"Labastide-Clermont";76;"Occitanie";"31";"Haute-Garonne";"31370";680
"31251";"Labastide-Paumès";76;"Occitanie";"31";"Haute-Garonne";"31230";147
"31252";"Labastide-Saint-Sernin";76;"Occitanie";"31";"Haute-Garonne";"31620";1954
"31253";"Labastidette";76;"Occitanie";"31";"Haute-Garonne";"31600";2940
"31254";"Labège";76;"Occitanie";"31";"Haute-Garonne";"31670";4122
"31255";"Labroquère";76;"Occitanie";"31";"Haute-Garonne";"31510";322
"31256";"Labruyère-Dorsa";76;"Occitanie";"31";"Haute-Garonne";"31190";293
"31258";"Lacaugne";76;"Occitanie";"31";"Haute-Garonne";"31390";242
"31259";"Lacroix-Falgarde";76;"Occitanie";"31";"Haute-Garonne";"31120";2089
"31260";"Laffite-Toupière";76;"Occitanie";"31";"Haute-Garonne";"31360";98
"31261";"Lafitte-Vigordane";76;"Occitanie";"31";"Haute-Garonne";"31390";1201
"31262";"Lagarde";76;"Occitanie";"31";"Haute-Garonne";"31290";429
"31263";"Lagardelle-sur-Lèze";76;"Occitanie";"31";"Haute-Garonne";"31870";3231
"31264";"Lagrâce-Dieu";76;"Occitanie";"31";"Haute-Garonne";"31190";563
"31265";"Lagraulet-Saint-Nicolas";76;"Occitanie";"31";"Haute-Garonne";"31480";256
"31266";"Lahage";76;"Occitanie";"31";"Haute-Garonne";"31370";196
"31267";"Lahitère";76;"Occitanie";"31";"Haute-Garonne";"31310";62
"31268";"Lalouret-Laffiteau";76;"Occitanie";"31";"Haute-Garonne";"31800";135
"31269";"Lamasquère";76;"Occitanie";"31";"Haute-Garonne";"31600";1558
"31270";"Landorthe";76;"Occitanie";"31";"Haute-Garonne";"31800";1018
"31271";"Lanta";76;"Occitanie";"31";"Haute-Garonne";"31570";2197
"31272";"Lapeyrère";76;"Occitanie";"31";"Haute-Garonne";"31310";63
"31273";"Lapeyrouse-Fossat";76;"Occitanie";"31";"Haute-Garonne";"31180";2919
"31274";"Larcan";76;"Occitanie";"31";"Haute-Garonne";"31800";185
"31275";"Laréole";76;"Occitanie";"31";"Haute-Garonne";"31480";161
"31276";"Larroque";76;"Occitanie";"31";"Haute-Garonne";"31580";289
"31277";"Lasserre-Pradère";76;"Occitanie";"31";"Haute-Garonne";"31530";1622
"31278";"Latoue";76;"Occitanie";"31";"Haute-Garonne";"31800";313
